Date,Visitor/Neutral,PTS,Home/Neutral,PTS
"Wed, Jan 5, 2011",ATL,110,UTA,87
"Thu, Jan 6, 2011",OKC,99,DAL,95
"Thu, Jan 6, 2011",DEN,102,SAC,122
"Fri, Jan 7, 2011",TOR,102,BOS,122
"Fri, Jan 7, 2011",CLE,98,GSW,116
"Fri, Jan 7, 2011",SAS,90,IND,87
"Fri, Jan 7, 2011",NOH,97,LAL,101
"Fri, Jan 7, 2011",UTA,99,MEM,110
"Fri, Jan 7, 2011",MIA,101,MIL,95
"Fri, Jan 7, 2011",POR,108,MIN,98
"Fri, Jan 7, 2011",HOU,95,ORL,110
"Fri, Jan 7, 2011",CHI,99,PHI,105
"Fri, Jan 7, 2011",NYK,121,PHX,96
"Fri, Jan 7, 2011",BKN,77,WAS,97
"Sat, Jan 8, 2011",IND,93,ATL,108
"Sat, Jan 8, 2011",WAS,89,CHA,104
"Sat, Jan 8, 2011",BOS,79,CHI,90
"Sat, Jan 8, 2011",ORL,117,DAL,107
"Sat, Jan 8, 2011",PHI,109,DET,112
"Sat, Jan 8, 2011",UTA,103,HOU,99
"Sat, Jan 8, 2011",MIL,115,BKN,92
"Sat, Jan 8, 2011",MEM,100,OKC,109
"Sun, Jan 9, 2011",NOH,96,DEN,87
"Sun, Jan 9, 2011",GSW,91,LAC,105
"Sun, Jan 9, 2011",NYK,87,LAL,109
"Sun, Jan 9, 2011",CLE,100,PHX,108
"Sun, Jan 9, 2011",MIA,107,POR,100
"Sun, Jan 9, 2011",MIN,91,SAS,94
"Sun, Jan 9, 2011",SAC,112,TOR,118
"Mon, Jan 10, 2011",HOU,108,BOS,102
"Mon, Jan 10, 2011",MEM,82,CHA,96
"Mon, Jan 10, 2011",DET,82,CHI,95
"Tue, Jan 11, 2011",PHX,98,DEN,132
"Tue, Jan 11, 2011",CLE,57,LAL,112
"Tue, Jan 11, 2011",SAS,107,MIN,96
"Tue, Jan 11, 2011",IND,111,PHI,103
"Tue, Jan 11, 2011",NYK,100,POR,86
"Tue, Jan 11, 2011",SAC,133,WAS,136
"Wed, Jan 12, 2011",SAC,95,BOS,119
"Wed, Jan 12, 2011",CHI,91,CHA,96
"Wed, Jan 12, 2011",MEM,107,DET,99
"Wed, Jan 12, 2011",LAL,115,GSW,110
"Wed, Jan 12, 2011",OKC,118,HOU,112
"Wed, Jan 12, 2011",DAL,89,IND,102
"Wed, Jan 12, 2011",MIA,105,LAC,111
"Wed, Jan 12, 2011",SAS,91,MIL,84
"Wed, Jan 12, 2011",ORL,89,NOH,92
"Wed, Jan 12, 2011",BKN,109,PHX,118
"Wed, Jan 12, 2011",ATL,104,TOR,101
"Wed, Jan 12, 2011",NYK,125,UTA,131
"Thu, Jan 13, 2011",MIA,102,DEN,130
"Thu, Jan 13, 2011",WAS,97,MIN,109
"Thu, Jan 13, 2011",ORL,124,OKC,125
"Fri, Jan 14, 2011",CHA,94,BOS,99
"Fri, Jan 14, 2011",LAC,112,GSW,122
"Fri, Jan 14, 2011",NOH,110,HOU,105
"Fri, Jan 14, 2011",CHI,99,IND,86
"Fri, Jan 14, 2011",BKN,88,LAL,100
"Fri, Jan 14, 2011",SAC,93,NYK,83
"Fri, Jan 14, 2011",MIL,94,PHI,95
"Fri, Jan 14, 2011",POR,111,PHX,115
"Fri, Jan 14, 2011",DAL,89,SAS,101
"Fri, Jan 14, 2011",DET,101,TOR,95
"Fri, Jan 14, 2011",CLE,99,UTA,121
"Sat, Jan 15, 2011",HOU,112,ATL,106
"Sat, Jan 15, 2011",NOH,88,CHA,81
"Sat, Jan 15, 2011",MIA,96,CHI,99
"Sat, Jan 15, 2011",CLE,99,DEN,127
"Sat, Jan 15, 2011",SAC,106,DET,110
"Sat, Jan 15, 2011",DAL,70,MEM,89
"Sat, Jan 15, 2011",ORL,108,MIN,99
"Sat, Jan 15, 2011",BKN,89,POR,96
"Sat, Jan 15, 2011",TOR,95,WAS,98
"Sun, Jan 16, 2011",LAL,92,LAC,99
"Sun, Jan 16, 2011",DEN,97,SAS,110
"Mon, Jan 17, 2011",SAC,98,ATL,100
"Mon, Jan 17, 2011",ORL,106,BOS,109
"Mon, Jan 17, 2011",DAL,89,DET,103
"Mon, Jan 17, 2011",BKN,100,GSW,109
"Mon, Jan 17, 2011",MIL,84,HOU,93
"Mon, Jan 17, 2011",IND,107,LAC,114
"Mon, Jan 17, 2011",OKC,94,LAL,101
"Mon, Jan 17, 2011",CHI,96,MEM,84
"Mon, Jan 17, 2011",TOR,81,NOH,85
"Mon, Jan 17, 2011",PHX,129,NYK,121
"Mon, Jan 17, 2011",CHA,92,PHI,96
"Mon, Jan 17, 2011",MIN,102,POR,113
"Mon, Jan 17, 2011",UTA,101,WAS,108
"Tue, Jan 18, 2011",CHA,83,CHI,82
"Tue, Jan 18, 2011",ATL,93,MIA,89
"Wed, Jan 19, 2011",DET,82,BOS,86
"Wed, Jan 19, 2011",PHX,106,CLE,98
"Wed, Jan 19, 2011",LAL,100,DAL,109
"Wed, Jan 19, 2011",OKC,107,DEN,112
"Wed, Jan 19, 2011",IND,108,GSW,110
"Wed, Jan 19, 2011",NYK,89,HOU,104
"Wed, Jan 19, 2011",MIN,111,LAC,126
"Wed, Jan 19, 2011",WAS,87,MIL,100
"Wed, Jan 19, 2011",UTA,95,BKN,103
"Wed, Jan 19, 2011",MEM,102,NOH,103
"Wed, Jan 19, 2011",PHI,98,ORL,99
"Wed, Jan 19, 2011",POR,94,SAC,90
"Wed, Jan 19, 2011",TOR,95,SAS,104
"Thu, Jan 20, 2011",PHI,97,CHA,100
"Thu, Jan 20, 2011",DAL,77,CHI,82
"Thu, Jan 20, 2011",LAC,93,POR,108
"Fri, Jan 21, 2011",NOH,100,ATL,59
"Fri, Jan 21, 2011",UTA,86,BOS,110
"Fri, Jan 21, 2011",MIL,102,CLE,88
"Fri, Jan 21, 2011",LAL,107,DEN,97
"Fri, Jan 21, 2011",SAC,112,GSW,119
"Fri, Jan 21, 2011",HOU,110,MEM,115
"Fri, Jan 21, 2011",DET,74,BKN,89
"Fri, Jan 21, 2011",TOR,72,ORL,112
"Fri, Jan 21, 2011",NYK,92,SAS,101
"Fri, Jan 21, 2011",PHX,109,WAS,91
"Sat, Jan 22, 2011",ATL,103,CHA,87
"Sat, Jan 22, 2011",CLE,79,CHI,92
"Sat, Jan 22, 2011",PHX,74,DET,75
"Sat, Jan 22, 2011",ORL,118,HOU,104
"Sat, Jan 22, 2011",GSW,109,LAC,113
"Sat, Jan 22, 2011",TOR,103,MIA,120
"Sat, Jan 22, 2011",MEM,94,MIL,81
"Sat, Jan 22, 2011",DAL,87,BKN,86
"Sat, Jan 22, 2011",SAS,72,NOH,96
"Sat, Jan 22, 2011",NYK,98,OKC,101
"Sat, Jan 22, 2011",UTA,85,PHI,96
"Sat, Jan 22, 2011",IND,92,POR,97
"Sat, Jan 22, 2011",BOS,83,WAS,85
"Sun, Jan 23, 2011",IND,107,DEN,121
"Mon, Jan 24, 2011",MIL,83,CHI,92
"Mon, Jan 24, 2011",SAS,113,GSW,102
"Mon, Jan 24, 2011",HOU,129,MIN,125
"Mon, Jan 24, 2011",CLE,101,BKN,103
"Mon, Jan 24, 2011",OKC,89,NOH,91
"Mon, Jan 24, 2011",WAS,106,NYK,115
"Mon, Jan 24, 2011",DET,103,ORL,96
"Mon, Jan 24, 2011",PHX,95,PHI,105
"Mon, Jan 24, 2011",SAC,96,POR,81
"Mon, Jan 24, 2011",MEM,100,TOR,98
"Tue, Jan 25, 2011",CLE,95,BOS,112
"Tue, Jan 25, 2011",LAC,105,DAL,112
"Tue, Jan 25, 2011",UTA,91,LAL,120
"Tue, Jan 25, 2011",CHA,94,SAC,89
"Tue, Jan 25, 2011",DEN,120,WAS,109
"Wed, Jan 26, 2011",DEN,109,DET,100
"Wed, Jan 26, 2011",NOH,112,GSW,103
"Wed, Jan 26, 2011",LAC,83,HOU,96
"Wed, Jan 26, 2011",ORL,111,IND,96
"Wed, Jan 26, 2011",ATL,90,MIL,98
"Wed, Jan 26, 2011",OKC,118,MIN,117
"Wed, Jan 26, 2011",MEM,88,BKN,93
"Wed, Jan 26, 2011",CHA,114,PHX,107
"Wed, Jan 26, 2011",PHI,107,TOR,94
"Wed, Jan 26, 2011",SAS,112,UTA,105
"Thu, Jan 27, 2011",HOU,106,DAL,111
"Thu, Jan 27, 2011",MIA,88,NYK,93
"Thu, Jan 27, 2011",BOS,88,POR,78
"Fri, Jan 28, 2011",NYK,102,ATL,111
"Fri, Jan 28, 2011",ORL,90,CHI,99
"Fri, Jan 28, 2011",DEN,117,CLE,103
"Fri, Jan 28, 2011",CHA,121,GSW,113
"Fri, Jan 28, 2011",BKN,92,IND,124
"Fri, Jan 28, 2011",SAC,100,LAL,95
"Fri, Jan 28, 2011",DET,87,MIA,88
"Fri, Jan 28, 2011",WAS,117,OKC,124
"Fri, Jan 28, 2011",MEM,99,PHI,94
"Fri, Jan 28, 2011",BOS,71,PHX,88
"Fri, Jan 28, 2011",MIL,116,TOR,110
"Fri, Jan 28, 2011",MIN,100,UTA,108
"Sat, Jan 29, 2011",IND,89,CHI,110
"Sat, Jan 29, 2011",ATL,91,DAL,102
"Sat, Jan 29, 2011",CHA,88,LAC,103
"Sat, Jan 29, 2011",WAS,93,MEM,107
"Sat, Jan 29, 2011",BKN,81,MIL,91
"Sat, Jan 29, 2011",TOR,87,MIN,103
"Sat, Jan 29, 2011",NOH,96,SAC,102
"Sat, Jan 29, 2011",HOU,95,SAS,108
"Sun, Jan 30, 2011",UTA,81,GSW,96
"Sun, Jan 30, 2011",BOS,109,LAL,96
"Sun, Jan 30, 2011",DET,106,NYK,124
"Sun, Jan 30, 2011",MIA,108,OKC,103
"Sun, Jan 30, 2011",CLE,87,ORL,103
"Sun, Jan 30, 2011",DEN,99,PHI,110
"Sun, Jan 30, 2011",NOH,102,PHX,104
"Mon, Jan 31, 2011",WAS,92,DAL,102
"Mon, Jan 31, 2011",TOR,93,IND,104
"Mon, Jan 31, 2011",MIL,98,LAC,105
"Mon, Jan 31, 2011",ORL,97,MEM,100
"Mon, Jan 31, 2011",CLE,90,MIA,117
"Mon, Jan 31, 2011",DEN,99,BKN,115
"Mon, Jan 31, 2011",CHA,78,UTA,83
"Tue, Feb 1, 2011",HOU,106,LAL,114
"Tue, Feb 1, 2011",WAS,89,NOH,97
"Tue, Feb 1, 2011",SAS,86,POR,99
"Tue, Feb 1, 2011",BOS,95,SAC,90
"Wed, Feb 2, 2011",TOR,87,ATL,100
"Wed, Feb 2, 2011",IND,117,CLE,112
"Wed, Feb 2, 2011",POR,90,DEN,109
"Wed, Feb 2, 2011",CHA,97,DET,87
"Wed, Feb 2, 2011",CHI,106,LAC,88
"Wed, Feb 2, 2011",MEM,102,MIN,84
"Wed, Feb 2, 2011",PHI,106,BKN,92
"Wed, Feb 2, 2011",DAL,113,NYK,97
"Wed, Feb 2, 2011",NOH,93,OKC,104
"Wed, Feb 2, 2011",MIL,77,PHX,92
"Wed, Feb 2, 2011",HOU,97,UTA,96
"Thu, Feb 3, 2011",MIL,94,GSW,100
"Thu, Feb 3, 2011",SAS,89,LAL,88
"Thu, Feb 3, 2011",MIA,104,ORL,100
"Fri, Feb 4, 2011",LAC,100,ATL,101
"Fri, Feb 4, 2011",DAL,101,BOS,97
"Fri, Feb 4, 2011",MIA,109,CHA,97
"Fri, Feb 4, 2011",UTA,113,DEN,106
"Fri, Feb 4, 2011",BKN,82,DET,92
"Fri, Feb 4, 2011",POR,87,IND,100
"Fri, Feb 4, 2011",CLE,105,MEM,112
"Fri, Feb 4, 2011",NYK,98,PHI,100
"Fri, Feb 4, 2011",OKC,111,PHX,107
"Fri, Feb 4, 2011",SAS,113,SAC,100
"Fri, Feb 4, 2011",MIN,100,TOR,111
"Fri, Feb 4, 2011",ORL,110,WAS,92
"Sat, Feb 5, 2011",DAL,101,CHA,92
"Sat, Feb 5, 2011",POR,111,CLE,105
"Sat, Feb 5, 2011",CHI,90,GSW,101
"Sat, Feb 5, 2011",MEM,93,HOU,95
"Sat, Feb 5, 2011",DET,89,MIL,78
"Sat, Feb 5, 2011",DEN,113,MIN,100
"Sat, Feb 5, 2011",LAL,101,NOH,95
"Sat, Feb 5, 2011",OKC,121,UTA,105
"Sat, Feb 5, 2011",ATL,99,WAS,92
"Sun, Feb 6, 2011",ORL,80,BOS,91
"Sun, Feb 6, 2011",LAC,79,MIA,97
"Sun, Feb 6, 2011",IND,105,BKN,86
"Sun, Feb 6, 2011",PHI,103,NYK,117
"Mon, Feb 7, 2011",BOS,89,CHA,94
"Mon, Feb 7, 2011",CLE,96,DAL,99
"Mon, Feb 7, 2011",HOU,108,DEN,103
"Mon, Feb 7, 2011",PHX,104,GSW,92
"Mon, Feb 7, 2011",LAL,93,MEM,84
"Mon, Feb 7, 2011",MIN,104,NOH,92
"Mon, Feb 7, 2011",CHI,103,POR,109
"Mon, Feb 7, 2011",UTA,107,SAC,104
"Tue, Feb 8, 2011",PHI,117,ATL,83
"Tue, Feb 8, 2011",SAS,100,DET,89
"Tue, Feb 8, 2011",MIN,112,HOU,108
"Tue, Feb 8, 2011",IND,112,MIA,117
"Tue, Feb 8, 2011",TOR,74,MIL,92
"Tue, Feb 8, 2011",MEM,105,OKC,101
"Tue, Feb 8, 2011",LAC,85,ORL,101
"Wed, Feb 9, 2011",DET,103,CLE,94
"Wed, Feb 9, 2011",DEN,114,GSW,116
"Wed, Feb 9, 2011",CHA,103,IND,104
"Wed, Feb 9, 2011",NOH,101,BKN,103
"Wed, Feb 9, 2011",LAC,116,NYK,108
"Wed, Feb 9, 2011",ORL,99,PHI,95
"Wed, Feb 9, 2011",DAL,102,SAC,100
"Wed, Feb 9, 2011",SAS,111,TOR,100
"Wed, Feb 9, 2011",CHI,91,UTA,86
"Wed, Feb 9, 2011",MIL,85,WAS,100
"Thu, Feb 10, 2011",LAL,92,BOS,86
"Thu, Feb 10, 2011",DAL,120,DEN,121
"Thu, Feb 10, 2011",GSW,88,PHX,112
"Fri, Feb 11, 2011",BKN,94,CHA,89
"Fri, Feb 11, 2011",LAC,119,CLE,126
"Fri, Feb 11, 2011",MIA,106,DET,92
"Fri, Feb 11, 2011",MIN,105,IND,116
"Fri, Feb 11, 2011",MIL,86,MEM,89
"Fri, Feb 11, 2011",LAL,113,NYK,96
"Fri, Feb 11, 2011",NOH,99,ORL,93
"Fri, Feb 11, 2011",SAS,71,PHI,77
"Fri, Feb 11, 2011",POR,102,TOR,96
"Fri, Feb 11, 2011",PHX,95,UTA,83
"Sat, Feb 12, 2011",CHA,88,ATL,86
"Sat, Feb 12, 2011",DAL,106,HOU,102
"Sat, Feb 12, 2011",IND,103,MIL,97
"Sat, Feb 12, 2011",PHI,107,MIN,87
"Sat, Feb 12, 2011",NYK,105,BKN,95
"Sat, Feb 12, 2011",CHI,97,NOH,88
"Sat, Feb 12, 2011",OKC,99,SAC,97
"Sat, Feb 12, 2011",SAS,118,WAS,94
"Sun, Feb 13, 2011",MIA,82,BOS,85
"Sun, Feb 13, 2011",WAS,115,CLE,100
"Sun, Feb 13, 2011",POR,105,DET,100
"Sun, Feb 13, 2011",OKC,94,GSW,100
"Sun, Feb 13, 2011",DEN,108,MEM,116
"Sun, Feb 13, 2011",LAL,75,ORL,89
"Sun, Feb 13, 2011",SAC,113,PHX,108
"Sun, Feb 13, 2011",LAC,93,TOR,98
"Mon, Feb 14, 2011",LAL,89,CHA,109
"Mon, Feb 14, 2011",ATL,94,DET,79
"Mon, Feb 14, 2011",DEN,102,HOU,121
"Mon, Feb 14, 2011",LAC,78,MIL,102
"Mon, Feb 14, 2011",POR,95,MIN,81
"Mon, Feb 14, 2011",SAS,102,BKN,85
"Tue, Feb 15, 2011",CHA,94,CHI,106
"Tue, Feb 15, 2011",NOH,89,GSW,102
"Tue, Feb 15, 2011",MIA,110,IND,103
"Tue, Feb 15, 2011",PHI,91,MEM,102
"Tue, Feb 15, 2011",SAC,96,OKC,126
"Tue, Feb 15, 2011",UTA,101,PHX,102
"Wed, Feb 16, 2011",BKN,80,BOS,94
"Wed, Feb 16, 2011",LAL,99,CLE,104
"Wed, Feb 16, 2011",SAC,100,DAL,116
"Wed, Feb 16, 2011",IND,109,DET,115
"Wed, Feb 16, 2011",PHI,114,HOU,105
"Wed, Feb 16, 2011",DEN,94,MIL,87
"Wed, Feb 16, 2011",LAC,98,MIN,90
"Wed, Feb 16, 2011",ATL,90,NYK,102
"Wed, Feb 16, 2011",WAS,76,ORL,101
"Wed, Feb 16, 2011",NOH,96,POR,103
"Wed, Feb 16, 2011",MIA,103,TOR,95
"Wed, Feb 16, 2011",GSW,107,UTA,100
"Thu, Feb 17, 2011",SAS,99,CHI,109
"Thu, Feb 17, 2011",DAL,112,PHX,106
"Tue, Feb 22, 2011",TOR,101,CHA,114
"Tue, Feb 22, 2011",MEM,107,DEN,120
"Tue, Feb 22, 2011",HOU,108,DET,100
"Tue, Feb 22, 2011",BOS,115,GSW,93
"Tue, Feb 22, 2011",ATL,80,LAL,104
"Tue, Feb 22, 2011",SAC,97,MIA,117
"Tue, Feb 22, 2011",MIN,88,MIL,94
"Tue, Feb 22, 2011",LAC,88,OKC,111
"Tue, Feb 22, 2011",IND,113,WAS,96
"Wed, Feb 23, 2011",HOU,124,CLE,119
"Wed, Feb 23, 2011",UTA,99,DAL,118
"Wed, Feb 23, 2011",DET,101,IND,102
"Wed, Feb 23, 2011",MEM,104,MIN,95
"Wed, Feb 23, 2011",LAC,87,NOH,98
"Wed, Feb 23, 2011",MIL,108,NYK,114
"Wed, Feb 23, 2011",SAC,111,ORL,105
"Wed, Feb 23, 2011",WAS,94,PHI,117
"Wed, Feb 23, 2011",ATL,97,PHX,105
"Wed, Feb 23, 2011",LAL,106,POR,101
"Wed, Feb 23, 2011",OKC,105,SAS,109
"Wed, Feb 23, 2011",CHI,113,TOR,118
"Thu, Feb 24, 2011",MIA,89,CHI,93
"Thu, Feb 24, 2011",BOS,75,DEN,89
"Fri, Feb 25, 2011",SAC,98,CHA,110
"Fri, Feb 25, 2011",NYK,109,CLE,115
"Fri, Feb 25, 2011",ATL,95,GSW,79
"Fri, Feb 25, 2011",UTA,95,IND,84
"Fri, Feb 25, 2011",LAC,95,LAL,108
"Fri, Feb 25, 2011",WAS,113,MIA,121
"Fri, Feb 25, 2011",NOH,95,MIN,81
"Fri, Feb 25, 2011",OKC,88,ORL,111
"Fri, Feb 25, 2011",DET,94,PHI,110
"Fri, Feb 25, 2011",DEN,106,POR,107
"Fri, Feb 25, 2011",BKN,96,SAS,106
"Fri, Feb 25, 2011",PHX,110,TOR,92
"Sat, Feb 26, 2011",UTA,116,DET,120
"Sat, Feb 26, 2011",BKN,108,HOU,123
"Sat, Feb 26, 2011",BOS,99,LAC,92
"Sat, Feb 26, 2011",SAC,92,MEM,120
"Sat, Feb 26, 2011",CHI,83,MIL,75
"Sat, Feb 26, 2011",DAL,105,WAS,99
"Sun, Feb 27, 2011",PHI,95,CLE,91
"Sun, Feb 27, 2011",PHX,110,IND,108
"Sun, Feb 27, 2011",NYK,91,MIA,86
"Sun, Feb 27, 2011",GSW,123,MIN,126
"Sun, Feb 27, 2011",HOU,91,NOH,89
"Sun, Feb 27, 2011",LAL,90,OKC,87
"Sun, Feb 27, 2011",CHA,86,ORL,100
"Sun, Feb 27, 2011",ATL,90,POR,83
"Sun, Feb 27, 2011",MEM,88,SAS,95
"Sun, Feb 27, 2011",DAL,114,TOR,96
"Mon, Feb 28, 2011",ATL,90,DEN,100
"Mon, Feb 28, 2011",PHX,104,BKN,103
"Mon, Feb 28, 2011",LAC,99,SAC,105
"Mon, Feb 28, 2011",BOS,107,UTA,102
"Mon, Feb 28, 2011",CHI,105,WAS,77
"Tue, Mar 1, 2011",GSW,100,IND,109
"Tue, Mar 1, 2011",SAS,93,MEM,109
"Tue, Mar 1, 2011",DET,90,MIL,92
"Tue, Mar 1, 2011",LAL,90,MIN,79
"Tue, Mar 1, 2011",NYK,110,ORL,116
"Tue, Mar 1, 2011",DAL,101,PHI,93
"Tue, Mar 1, 2011",HOU,103,POR,87
"Tue, Mar 1, 2011",NOH,90,TOR,96
"Wed, Mar 2, 2011",CHI,80,ATL,83
"Wed, Mar 2, 2011",PHX,103,BOS,115
"Wed, Mar 2, 2011",SAS,109,CLE,99
"Wed, Mar 2, 2011",CHA,80,DEN,120
"Wed, Mar 2, 2011",MIN,116,DET,105
"Wed, Mar 2, 2011",HOU,103,LAC,106
"Wed, Mar 2, 2011",NOH,88,NYK,107
"Wed, Mar 2, 2011",IND,89,OKC,113
"Wed, Mar 2, 2011",POR,107,SAC,102
"Wed, Mar 2, 2011",GSW,106,WAS,102
"Thu, Mar 3, 2011",ORL,99,MIA,96
"Thu, Mar 3, 2011",DEN,103,UTA,101
"Fri, Mar 4, 2011",OKC,111,ATL,104
"Fri, Mar 4, 2011",GSW,103,BOS,107
"Fri, Mar 4, 2011",IND,108,DAL,116
"Fri, Mar 4, 2011",CHA,84,LAL,92
"Fri, Mar 4, 2011",NOH,98,MEM,91
"Fri, Mar 4, 2011",PHX,102,MIL,88
"Fri, Mar 4, 2011",TOR,103,BKN,116
"Fri, Mar 4, 2011",CLE,119,NYK,115
"Fri, Mar 4, 2011",CHI,89,ORL,81
"Fri, Mar 4, 2011",MIN,100,PHI,111
"Fri, Mar 4, 2011",MIA,95,SAS,125
"Sat, Mar 5, 2011",IND,95,HOU,112
"Sat, Mar 5, 2011",DEN,94,LAC,100
"Sat, Mar 5, 2011",TOR,136,BKN,137
"Sat, Mar 5, 2011",CHA,69,POR,93
"Sat, Mar 5, 2011",SAC,102,UTA,109
"Sat, Mar 5, 2011",MIN,96,WAS,103
"Sun, Mar 6, 2011",NYK,92,ATL,79
"Sun, Mar 6, 2011",NOH,96,CLE,81
"Sun, Mar 6, 2011",MEM,104,DAL,103
"Sun, Mar 6, 2011",WAS,102,DET,113
"Sun, Mar 6, 2011",CHI,87,MIA,86
"Sun, Mar 6, 2011",BOS,89,MIL,83
"Sun, Mar 6, 2011",PHX,118,OKC,122
"Sun, Mar 6, 2011",GSW,117,PHI,125
"Sun, Mar 6, 2011",LAL,99,SAS,83
"Mon, Mar 7, 2011",LAC,92,CHA,87
"Mon, Mar 7, 2011",NOH,77,CHI,85
"Mon, Mar 7, 2011",OKC,101,MEM,107
"Mon, Mar 7, 2011",DAL,108,MIN,105
"Mon, Mar 7, 2011",UTA,109,NYK,131
"Mon, Mar 7, 2011",POR,89,ORL,85
"Mon, Mar 7, 2011",HOU,123,SAC,101
"Tue, Mar 8, 2011",LAL,101,ATL,87
"Tue, Mar 8, 2011",GSW,95,CLE,85
"Tue, Mar 8, 2011",PHI,110,IND,100
"Tue, Mar 8, 2011",POR,105,MIA,96
"Tue, Mar 8, 2011",HOU,110,PHX,113
"Tue, Mar 8, 2011",MIL,95,WAS,76
"Wed, Mar 9, 2011",LAC,108,BOS,103
"Wed, Mar 9, 2011",CHI,101,CHA,84
"Wed, Mar 9, 2011",NYK,110,MEM,108
"Wed, Mar 9, 2011",CLE,90,MIL,110
"Wed, Mar 9, 2011",IND,75,MIN,101
"Wed, Mar 9, 2011",GSW,90,BKN,94
"Wed, Mar 9, 2011",DAL,92,NOH,93
"Wed, Mar 9, 2011",OKC,110,PHI,105
"Wed, Mar 9, 2011",ORL,106,SAC,102
"Wed, Mar 9, 2011",DET,104,SAS,111
"Wed, Mar 9, 2011",UTA,96,TOR,94
"Thu, Mar 10, 2011",NYK,109,DAL,127
"Thu, Mar 10, 2011",LAL,88,MIA,94
"Thu, Mar 10, 2011",DEN,116,PHX,97
"Fri, Mar 11, 2011",POR,92,CHA,97
"Fri, Mar 11, 2011",ATL,76,CHI,94
"Fri, Mar 11, 2011",ORL,120,GSW,123
"Fri, Mar 11, 2011",UTA,101,MIN,122
"Fri, Mar 11, 2011",LAC,98,BKN,102
"Fri, Mar 11, 2011",DET,94,OKC,104
"Fri, Mar 11, 2011",BOS,86,PHI,89
"Fri, Mar 11, 2011",SAC,103,SAS,108
"Fri, Mar 11, 2011",IND,98,TOR,108
"Sat, Mar 12, 2011",POR,82,ATL,91
"Sat, Mar 12, 2011",UTA,100,CHI,118
"Sat, Mar 12, 2011",LAL,96,DAL,91
"Sat, Mar 12, 2011",DET,101,DEN,131
"Sat, Mar 12, 2011",SAS,115,HOU,107
"Sat, Mar 12, 2011",MEM,85,MIA,118
"Sat, Mar 12, 2011",PHI,74,MIL,102
"Sat, Mar 12, 2011",SAC,103,NOH,115
"Sat, Mar 12, 2011",LAC,122,WAS,101
"Sun, Mar 13, 2011",MIL,56,BOS,87
"Sun, Mar 13, 2011",OKC,95,CLE,75
"Sun, Mar 13, 2011",MIN,77,GSW,100
"Sun, Mar 13, 2011",IND,106,NYK,93
"Sun, Mar 13, 2011",ORL,111,PHX,88
"Sun, Mar 13, 2011",CHA,95,TOR,90
"Mon, Mar 14, 2011",PHX,93,HOU,95
"Mon, Mar 14, 2011",ORL,84,LAL,97
"Mon, Mar 14, 2011",LAC,82,MEM,105
"Mon, Mar 14, 2011",SAS,80,MIA,110
"Mon, Mar 14, 2011",BOS,79,BKN,88
"Mon, Mar 14, 2011",DEN,114,NOH,103
"Mon, Mar 14, 2011",GSW,119,SAC,129
"Mon, Mar 14, 2011",PHI,107,UTA,112
"Mon, Mar 14, 2011",OKC,116,WAS,89
"Tue, Mar 15, 2011",MIL,85,ATL,110
"Tue, Mar 15, 2011",WAS,79,CHI,98
"Tue, Mar 15, 2011",NYK,117,IND,119
"Tue, Mar 15, 2011",DAL,101,POR,104
"Wed, Mar 16, 2011",DEN,102,ATL,87
"Wed, Mar 16, 2011",IND,80,BOS,92
"Wed, Mar 16, 2011",TOR,93,DET,107
"Wed, Mar 16, 2011",DAL,112,GSW,106
"Wed, Mar 16, 2011",CHA,78,HOU,94
"Wed, Mar 16, 2011",PHI,104,LAC,94
"Wed, Mar 16, 2011",OKC,96,MIA,85
"Wed, Mar 16, 2011",ORL,93,MIL,89
"Wed, Mar 16, 2011",PHX,95,NOH,100
"Wed, Mar 16, 2011",CLE,97,SAC,93
"Wed, Mar 16, 2011",MIN,104,UTA,119
"Thu, Mar 17, 2011",CHI,84,BKN,73
"Thu, Mar 17, 2011",MEM,99,NYK,120
"Thu, Mar 17, 2011",CLE,70,POR,111
"Fri, Mar 18, 2011",MIA,106,ATL,85
"Fri, Mar 18, 2011",SAS,97,DAL,91
"Fri, Mar 18, 2011",NYK,95,DET,99
"Fri, Mar 18, 2011",BOS,77,HOU,93
"Fri, Mar 18, 2011",CHI,108,IND,115
"Fri, Mar 18, 2011",MIN,98,LAL,106
"Fri, Mar 18, 2011",BKN,95,MIL,110
"Fri, Mar 18, 2011",CHA,82,OKC,99
"Fri, Mar 18, 2011",DEN,82,ORL,85
"Fri, Mar 18, 2011",GSW,97,PHX,108
"Fri, Mar 18, 2011",PHI,102,SAC,80
"Fri, Mar 18, 2011",WAS,107,TOR,116
"Sat, Mar 19, 2011",CLE,92,LAC,100
"Sat, Mar 19, 2011",IND,78,MEM,99
"Sat, Mar 19, 2011",DEN,98,MIA,103
"Sat, Mar 19, 2011",BOS,89,NOH,85
"Sat, Mar 19, 2011",PHI,101,POR,110
"Sat, Mar 19, 2011",CHA,98,SAS,109
"Sun, Mar 20, 2011",DET,96,ATL,104
"Sun, Mar 20, 2011",GSW,73,DAL,101
"Sun, Mar 20, 2011",UTA,108,HOU,110
"Sun, Mar 20, 2011",PHX,108,LAC,99
"Sun, Mar 20, 2011",POR,80,LAL,84
"Sun, Mar 20, 2011",NYK,95,MIL,100
"Sun, Mar 20, 2011",SAC,127,MIN,95
"Sun, Mar 20, 2011",TOR,95,OKC,93
