,Tm,frequentist_mew,frequentist_sigma,name,posterior_mew,posterior_sigma,prior_mew,prior_sigma
30,DAL,4.291803278688524,4.931275068110306,DeJuan Lamont Blair,7.754750476852824,3.7095023827006854,6.492013888888888,5.6299335253453116
31,DAL,9.746913580246913,6.0585229512279914,Vincent Lamar Carter Jr.,8.276580335902743,4.760590301633368,11.466591928251118,7.696719384381106
32,CLE,,,Anthony Harris Bennett,,,,
33,MEM,13.4025,5.747020423663032,Marc Gasol,13.244100426773638,4.192187158447043,12.157029177718828,6.128661169124876
34,IND,2.4173913043478263,3.1795066849944487,Donald Wayne Sloan,3.38443585673688,2.3496140733741027,3.2303571428571423,3.4875246872068946
35,DET,4.55072463768116,5.322378872854184,Charlie Alexander Villanueva,4.781336060008103,4.168097730092373,7.4794871794871804,6.702608733887069
36,OKC,,,Ryan Anthony Gomes,,,7.187643678160919,6.257059660669113
37,IND,13.657534246575343,6.9031840540755995,David Moorer West,12.001741238493342,4.943297626600734,13.920588235294103,7.082002338325131
38,DET,5.678048780487807,4.796645789183183,Kyle Edward Singler,5.002357723577237,3.3917407644813276,5.678048780487807,4.796645789183183
39,BOS,,,Vitor Faverani,,,,
40,CHA,,,Cody Allen Zeller,,,,
41,BOS,,,Kelly Tyler Olynyk,,,,
42,UTA,8.138961038961039,5.003794815629794,Derrick Bernard Favors,8.882391787607418,3.5327759942838117,6.865454545454543,4.98844002512785
43,MIL,4.210526315789474,3.8982310072838926,Ekpedeme Friday Udoh,4.1563809033412715,2.830923156122003,4.305128205128206,4.117850367634808
44,PHI,1.5057142857142856,3.2521590944340657,Tony LeonDre Wroten Jr.,4.5492857142857135,2.2996237491718294,1.5057142857142856,3.2521590944340657
45,ORL,1.3595744680851063,3.574951841631775,Doron Emmanuel Calvin Lamb,0.7464539007092197,2.5278726896331647,1.3595744680851063,3.574951841631775
46,CLE,,,Sergey Karasev,,,,
47,ATL,3.287499999999999,5.297602641761649,James Michael Scott,4.321874999999999,3.7459707520214303,3.287499999999999,5.297602641761649
48,CHI,3.975555555555556,4.218538744139074,Michael Lamont James,1.646202558433931,3.1785418208042087,4.018285714285713,4.834413237088735
49,DEN,0.5285714285714286,1.7580137214760183,Quincy Cortez Miller,0.7642857142857143,1.243103423874691,0.5285714285714286,1.7580137214760183
50,ORL,5.14933333333333,4.9839040475871474,E'Twaun Donte Moore,4.720049440481105,3.4428433938430865,3.969026548672564,4.761536147717545
51,POR,15.939189189189195,7.048208849859265,LaMarcus Nurae Aldridge,15.077612886061715,4.9739509059226,14.863595505617985,7.020331668465579
52,PHO,,,Dionte Christmas,,,,
53,NOP,11.846153846153847,6.984335812771471,Tyreke Jamir Evans,10.332270002623016,5.079132173567204,12.621400778210118,7.399593083701116
54,CHA,3.6596153846153854,3.6816728856168623,Jeff Adrien,3.8943466183887323,2.557971490240814,3.018072289156627,3.5566040584396257
55,MIA,3.530434782608696,4.108115134205907,Roger Phillip Mason Jr.,3.008702444198917,3.260874722116016,4.82886597938144,5.361291365496735
56,MIL,5.846153846153848,4.62050036994253,Zaur Pachulia,5.36982014487142,3.271439334510836,4.851231527093597,4.632550921467704
57,MEM,6.97530864197531,5.74240305150855,Edward Adam Davis,5.828824351139464,3.9485039678155847,6.998113207547165,5.438072999643182
58,NOP,7.269736842105265,5.385189722916041,Al-Farouq Aminu,5.600192207604773,3.659993073714243,5.210762331838564,4.989457122622805
59,WAS,4.143137254901961,4.8956665472584415,Garrett Bartholomew Temple,1.9790363772652622,3.3616287190327983,3.07549019607843,4.624072483032166
60,UTA,3.2,3.2,Brandon Leray Rush,0.6659810526215791,2.7354919023715647,6.273195876288663,5.271818001800394
61,POR,9.432608695652174,7.384120869866225,Maurice Williams,8.989077278091488,5.115184590268507,11.028494623655915,7.09260897236816
62,HOU,2.8166666666666687,3.767278711336458,Ronnie Brewer,3.014081908963136,3.135185054040643,7.739336492891001,5.654551288180061
63,UTA,3.5222222222222217,4.4372680156466515,John Harding Lucas III,3.183212749668694,3.3037433664644587,4.071929824561402,4.948888033387424
64,OKC,2.5545454545454542,2.9748023523946387,Hasheem Thabeet,1.2966314573090363,2.129941003955006,2.239800995024876,3.0510267352977256
65,POR,7.491139240506328,6.047872099340327,Dorell Wright,5.990992889090236,4.507657700197341,8.329360465116276,6.761186565762081
66,BKN,13.637662337662336,6.523803347722122,Paul Anthony Pierce,10.325296939791992,4.779894191530483,14.137999999999982,7.023392690779072
67,CHI,1.1020833333333333,2.4087072590338203,Marquis Devante Teague,-0.07395833333333339,1.7032132367560764,1.1020833333333333,2.4087072590338203
68,BOS,7.331428571428572,6.703379592353672,Jordan Lee Crawford,8.869714428906326,4.808969886842145,7.4590909090909125,6.902826107071133
69,MIL,10.673972602739727,7.935942640183992,Ersan Ilyasova,7.5367316639499995,5.362888177268068,9.20656934306569,7.275553550862567
70,BOS,3.3931506849315065,4.677967266283224,Marshon Scitif Brooks,2.601060333760605,3.6866114877063527,5.279844961240313,5.988909386096746
71,TOR,5.237037037037037,5.305842213185465,Andrew Tyler Hansbrough,6.101829243469502,3.880001523887611,6.284552845528455,5.6884140204757925
72,HOU,3.2704545454545455,4.196945834632962,Donatas Motiejunas,2.620941558441558,2.9676888599416023,3.2704545454545455,4.196945834632962
73,NYK,11.721212121212119,6.2082670971007685,Tyson Cleotis Chandler,8.978179197130116,4.311550675752198,10.308753315649867,5.992369399388059
74,OKC,4.245714285714286,4.27914162668455,Reggie Jackson,5.494194368314534,2.9739072366524155,3.4191304347826095,4.135990405593403
75,CHI,8.0,6.1493406348894375,Jimmy Butler,7.694008910131728,4.278440348185839,6.012903225806449,5.956522146975443
76,LAL,7.1393939393939405,5.905310367946925,Christopher Zane Kaman,6.965859768369874,4.408439239582209,10.208441558441551,6.625628627844839
77,BOS,6.012820512820511,4.879427219810268,Courtney Lee,6.132807136352452,3.70111675723198,6.737260273972603,5.679555563423153
78,CHI,12.238666666666663,6.397955784641076,Luol Deng,13.473434921934542,4.5700525421554845,12.163613231552166,6.5301317003134205
79,HOU,10.646341463414636,6.76467141094354,Jeremy Shu-How Lin,10.717506880454168,5.002907893303279,9.265753424657534,7.43278961216128
80,PHO,7.4065789473684225,5.65858303646853,Eric Bledsoe,10.377291435215538,3.981610039607893,5.56954314720812,5.603514696031942
81,MIA,5.134666666666666,6.249959857648865,Michael Paul Beasley,7.8326566616786995,4.664071300781442,8.387853107344634,7.006699330201507
82,CHI,13.25151515151515,6.951896240643952,Joakim Simon Noah,9.712973451309738,4.777655058321945,10.158333333333337,6.576934462132942
83,SAS,2.905405405405405,4.00937724799345,Jeff Curtis Ayres,1.997791286350943,2.768013367071326,2.3479166666666655,3.8261702775824755
84,LAC,18.15714285714286,6.937055188902389,Christopher Emmanuel Paul,19.344740557596513,5.2266057310926675,19.76924939467311,7.948910636575448
85,MIA,3.648,3.715673469686663,Udonis Johneal Haslem,3.6798826349104936,3.0013895437328277,6.9680790960451935,5.091371146551382
86,PHI,2.510416666666667,3.9962607305315916,Darius Aaron Morris,3.3366299349863495,2.72905971442216,2.089552238805971,3.735834312234034
87,SAS,5.670666666666668,3.820288761628134,Boris Babacar Diaw,7.645024545814841,3.2261103262542306,8.15468409586056,6.023284056570014
88,LAL,,,Shawne Brian Williams,,,4.113609467455619,4.864044326322602
89,BOS,2.5297297297297296,4.13778664328314,Keith Ramon Bogans,1.4943164253564305,3.0813256515349314,3.8214470284237705,4.616757475295333
90,DET,,,Luigi Datome,,,,
91,DET,6.045454545454546,5.333063870603264,Chauncey Ray Billups,5.837159827841377,4.305589778241154,13.86220930232559,7.296520499392364
92,BKN,5.996250000000001,5.28229220485766,Reginald Jamaal Evans,3.031395792468281,3.404867729675623,4.294915254237285,4.453510913436164
93,DET,,,Tony Mitchell,,,,
94,MEM,1.367857142857143,3.099545308984687,Jon Leuer,1.9336149977339452,2.5399257412442613,2.8540540540540555,4.431526769702704
95,LAC,10.296296296296296,6.294136884600227,Darren Michael Collison,7.3289031813411585,4.57927266444561,9.790540540540546,6.674749087680496
96,UTA,,,Rudy Gobert,,,,
97,MIN,1.9584615384615378,2.4282245687359763,Ronny Turiaf,1.2825740984058445,2.16020631386329,5.011014492753621,4.73009426168524
98,DEN,2.231707317073171,2.7268707183027043,Timofey Pavlovich Mozgov,4.673542951502875,2.2642636849788635,3.0446153846153847,4.063364682671087
99,SAC,11.48846153846154,6.828578347542095,Greivis Josue Vasquez,7.616655702732594,4.708753032099943,7.262149532710278,6.50179824558084
100,UTA,,,Alfonso Clark Burke III,,,,
101,GSW,6.5200000000000005,5.232499837119399,Jermaine O'Neal,6.111328661345366,4.023189974974736,8.079929577464789,6.292258713160997
